name,category,subcategory,brand,description,image_url,tags,status
KC1601 – Mandrino me celes 16 mm,Elektrik,,,,,elektrik,active
DMD011301 – Disk Diamanti per beton 130 mm x 22,Elektrik,,,,,elektrik,active
HSA02 – Adaptor punto Gote,Elektrik,,,,,elektrik,active
215095B – Punto Metali Cobalt HSS 9.5,Elektrik,,,,,elektrik,active
"Disk Druri 210x30x25.4mm, 40T – WTC2K00",Elektrik,,,,,elektrik,active
"DMD031802 – Disk Preres Diamanti Turbo 185×22.2mm, lartesia diamantit 10mm",Elektrik,,,,,elektrik,active
YT-60428 – Punto Diamanti per pllaka porcelan dhe qeramike 20MM,Elektrik,,,,,elektrik,active
YT-44062 – Gote shpimi Inoxi me vidio 40 mm,Elektrik,,,,,elektrik,active
08875 – Gure zmeril bango 200×31.7x12MM,Elektrik,,,,,elektrik,active
"259060 – Punto Metali me maje konike HSS-G Twist / DIN338 6,0 mm",Elektrik,,,,,elektrik,active
YT-846063 – Set me 3 letra per zmeriluese muresh 225mm,Elektrik,,,,,elektrik,active
"215090 – Punto Metali HSS-Co / DIN 338 9,0 mm",Elektrik,,,,,elektrik,active
215090B – Punto Metali Cobalt HSS 9.0,Elektrik,,,,,elektrik,active
3113 – Set me 5-cop lame sharre vertikale 75 x 50 x 2 mm per metal Classic Line,Elektrik,,,,,elektrik,active
31035 – Set me 5-cop lame sharre vertikale 115 x 95 x 4 mm per dru dhe melamine Profi Line,Elektrik,,,,,elektrik,active
5020 – Gote HSS Bi-metal 20 mm,Elektrik,,,,,elektrik,active
7038 – Leter tanku 100×560 Gr.80,Elektrik,,,,,elektrik,active
7037 – Leter tanku 100×560 Gr.60,Elektrik,,,,,elektrik,active
7036 – Leter tanku 100×560 Gr.40,Elektrik,,,,,elektrik,active
7040 – Leter tanku 100×560 Gr.120,Elektrik,,,,,elektrik,active
7039 – Leter tanku 100×560 Gr.100,Elektrik,,,,,elektrik,active
13447 – Gure Axhustimi per metal Ø 230×6.0 mm,Elektrik,,,,,elektrik,active
"B11340G9.00 – Punto Metali te gjata HSS-G 9,0 mm DIN 340 N",Elektrik,,,,,elektrik,active
"B09338E9.50 – Punto Metali HSS-CO / DIN 338 N 9,50",Elektrik,,,,,elektrik,active
Punto SDS-Plus 6 x 110 mm me 4 koka,Elektrik,,,,,elektrik,active
Punto SDS-Plus 8 x 260 mm,Elektrik,,,,,elektrik,active
Punto SDS-Plus 5 x 210 mm,Elektrik,,,,,elektrik,active
"AKD2052 – Set me 5 punto SDS-Plus (6×110, 8×110, 8×160, 10×160, 12×160) paketim me kuti plastike",Elektrik,,,,,elektrik,active
DBH1212001 – Punto SDS-Plus me 4 koka 20×210 mm,Elektrik,,,,,elektrik,active
AMN65061 – Set me 6 adaptore magnetik 65 mm 1/4,Elektrik,,,,,elektrik,active
"HCBA13501 – Adaptor SDS PLUS, M22x2, 350 mm",Elektrik,,,,,elektrik,active
DBC0224002 – Dalte SDS-Max e sheshte 18x400mm,Elektrik,,,,,elektrik,active
YT-34682 – Gjysem disk preres universal per makineri multifunksionale 70mm,Elektrik,,,,,elektrik,active
YT-34680 – Gjysem disk dru/metal/plastik per makineri multifunskionale 88mm,Elektrik,,,,,elektrik,active
YT-845863 – Set me 3 letra zmerilimi 225 mm P220,Elektrik,,,,,elektrik,active
YT-845853 – Set me 3 letra zmerilimi 225 mm P180,Elektrik,,,,,elektrik,active
YT-845843 – Set me 3 letra zmerilimi 225 mm P150,Elektrik,,,,,elektrik,active
YT-845833 – Set me 3 letra zmerilimi 225 mm P120,Elektrik,,,,,elektrik,active
YT-845823 – Set me 3 letra zmerilimi 225 mm P100,Elektrik,,,,,elektrik,active
YT-845813 – Set me 3 letra zmerilimi 225 mm P80,Elektrik,,,,,elektrik,active
YT-845803 – Set me 3 letra zmerilimi 225 mm P60,Elektrik,,,,,elektrik,active
23594 – Dalte SDS-Plus me maje te sheshte ( e gjere 60mm),Elektrik,,,,,elektrik,active
25411 – Set me 17 aksesore per mini zmeriluese,Elektrik,,,,,elektrik,active
"259055 – Punto Metali me maje konike HSS-G Twist / DIN338 5,5 mm",Elektrik,,,,,elektrik,active
"259040E – Punto Metali me maje konike HSS-CO Twist / DIN338 4,0 mm",Elektrik,,,,,elektrik,active
"22570 – Set me 11 gota shpimi
+ adaptor 19-64 mm",Elektrik,,,,,elektrik,active
215080B – Punto Metali Cobalt HSS 8.0,Elektrik,,,,,elektrik,active
3104-L – Set me 5-cop lame sharre vertikale 130 x 110 x 4 mm per dru dhe melamine Profi Line,Elektrik,,,,,elektrik,active
"B09338E9.00 – Punto Metali HSS-CO / DIN 338 N 9,00",Elektrik,,,,,elektrik,active
BHT2026 – Tampon leshi per lucidim 180 mm,Elektrik,,,,,elektrik,active
Punto SDS-Plus 5 x 160 mm me 4 koka,Elektrik,,,,,elektrik,active
Punto SDS-Plus 12 x 160 mm,Elektrik,,,,,elektrik,active
Punto SDS-Plus 10 x 260 mm,Elektrik,,,,,elektrik,active
Punto SDS-Plus 6 x 210 mm,Elektrik,,,,,elektrik,active
Punto Druri Lewis 10 x 230 mm,Elektrik,,,,,elektrik,active
Punto Druri e sheshte 40 x 150 mm,Elektrik,,,,,elektrik,active
"AKD3051 – Set me 5 punto betoni (4×75, 5×85, 6×100, 8×120, 10×120) paketim me kuti plastike",Elektrik,,,,,elektrik,active
"215085 – Punto Metali HSS-Co / DIN 338 8,5 mm",Elektrik,,,,,elektrik,active
447 – Set me mini kunja zmerilimi diamanti 20 cope,Elektrik,,,,,elektrik,active
"71219 – Kallama plastik te zi per ngjitjen e plastikes HDPE, 37 cp",Elektrik,,,,,elektrik,active
"73411 – Kallama plastik te bardhe per ngjitjen e plastikes PP , 43 cp",Elektrik,,,,,elektrik,active
"215080 – Punto Metali HSS-Co / DIN 338 8,0 mm",Elektrik,,,,,elektrik,active
3102 – Set me 5-cop lame sharre vertikale 100 x 752 x 2.5 mm per dru dhe melamine Profi Line me dhembe,Elektrik,,,,,elektrik,active
3145 – Set me 5-cop lame sharre vertikale 100 x 75 x 3 mm per dru dhe melamine Profi Line,Elektrik,,,,,elektrik,active
3101 – Set me 5-cop lame sharre vertikale 100 x 75 x 2.5 mm per dru dhe melamine Profi Line,Elektrik,,,,,elektrik,active
3160 – Set me 5-cop lame sharre vertikale 100 x 75 x 1.5 mm per dru dhe melamine Profi Line,Elektrik,,,,,elektrik,active
7018 – Leter tanku 75×533 Gr.40,Elektrik,,,,,elektrik,active
7077 – Leter tanku 75×533 Gr.180,Elektrik,,,,,elektrik,active
B17ABG338N15/13 – Punto Metali me Aks 13 DIN 338N-HSS 15 mm,Elektrik,,,,,elektrik,active
"B09338E8.50 – Punto Metali HSS-CO / DIN 338 N 8,50",Elektrik,,,,,elektrik,active
BHT2025 – Tampon leshi per lucidim 150 mm,Elektrik,,,,,elektrik,active
Punto SDS-Plus 5 x 110 mm me 4 koka,Elektrik,,,,,elektrik,active
Punto Druri e sheshte 35 x 150 mm,Elektrik,,,,,elektrik,active
Punto Druri Lewis 8 x 230 mm,Elektrik,,,,,elektrik,active
Punto Druri e sheshte 36 x 150 mm,Elektrik,,,,,elektrik,active
Punto Druri e sheshte 34 x 150 mm,Elektrik,,,,,elektrik,active
Adaptor per gotat HSS-BI-Metali Hexagon 14-35 mm,Elektrik,,,,,elektrik,active
SDBIM21PH233 – Set me 10 maja me goditje PH2 65 mm,Elektrik,,,,,elektrik,active
TSB116511 – Disk druri per sharre rrethore CSLI1651 165 mm 24T,Elektrik,,,,,elektrik,active
MCD121255 – Set me 10 disqe preres abraziv 125×22.2 mm,Elektrik,,,,,elektrik,active
AKD1095 – Set me 9 punto metali HSS,Elektrik,,,,,elektrik,active
"ASE008 – Set me 5 shfiletues 3~6mm,6~8mm,8~11mm, 11~14mm,14~18mm",Elektrik,,,,,elektrik,active
DMD031151HT – Disk Diamanti i holle 115mm x 22.2,Elektrik,,,,,elektrik,active
DBC0214001 – Dalte SDS-Max me maje 18×400 mm,Elektrik,,,,,elektrik,active
DBC0224001 – Dalte SDS-Max e sheshte 18x400x25 mm,Elektrik,,,,,elektrik,active
DBH1211803C – Punto SDS-Plus me 4 koka 18×310 mm,Elektrik,,,,,elektrik,active
DBH1211605 – Punto SDS-Plus 16x450mm,Elektrik,,,,,elektrik,active
"259050 – Punto Metali me maje konike HSS-G Twist / DIN338 5,0 mm",Elektrik,,,,,elektrik,active
"259035E – Punto Metali me maje konike HSS-CO Twist / DIN338 3,5 mm",Elektrik,,,,,elektrik,active
AKMG8081 – Set me 81 aksesore zmerilimi per zmeriluese mini (ne valixhe plastike),Elektrik,,,,,elektrik,active
YT-60427 – Punto Diamanti per pllaka porcelan dhe qeramike 16MM,Elektrik,,,,,elektrik,active
"YT-47930 – Sfungjer zmerilimi per poliatrice/luciduese  80MM, M10",Elektrik,,,,,elektrik,active
YT-83262 – Disk me leter zmerile universal M14 125MM P24,Elektrik,,,,,elektrik,active
YT-34685 – Set me 3 lama  34mm per makineri multifunksionale,Elektrik,,,,,elektrik,active
YT-44741 – Punto Konike Titan 4-22MM,Elektrik,,,,,elektrik,active
214100B – Punto Metali HSS-G 10.0,Elektrik,,,,,elektrik,active
3104 – Set me 5-cop lame sharre vertikale 100 x 75 x 4 mm per dru dhe melamine Profi Line,Elektrik,,,,,elektrik,active
3105 – Set me 5-cop lame sharre vertikale 100 x 75 x 4 mm per dru dhe melamine Profi Line,Elektrik,,,,,elektrik,active
3103 – Set me 5-cop lame sharre vertikale 100 x 75 x 4 mm per dru dhe melamine Profi Line,Elektrik,,,,,elektrik,active
"B11340G8.50 – Punto Metali te gjata HSS-G 8,5 mm DIN 340 N",Elektrik,,,,,elektrik,active
B17ABG338N14/13 – Punto Metali me Aks 13 DIN 338N-HSS 14 mm,Elektrik,,,,,elektrik,active
"B09338E8.00 – Punto Metali HSS-CO / DIN 338 N 8,00",Elektrik,,,,,elektrik,active
BHT2016 – Tampon zmerilimi + sfungjer per gure fleksibel M14 180 mm,Elektrik,,,,,elektrik,active
Punto SDS-Plus 10 x 210 mm,Elektrik,,,,,elektrik,active
Punto Druri e sheshte 32 x 150 mm,Elektrik,,,,,elektrik,active
Punto SDS-Plus 4 x 160 mm,Elektrik,,,,,elektrik,active
ADCS3501 – Punto Freze 35 mm,Elektrik,,,,,elektrik,active
"AKDB2055 – Set me 4 punto SDS-Plus 6×110, 6×160, 8×160, 10×160 mm",Elektrik,,,,,elektrik,active
DBH1211405 – Punto SDS-Plus 14×450 mm,Elektrik,,,,,elektrik,active
"APP0111801 – Tampone me ngjitje 180 mm, M14",Elektrik,,,,,elektrik,active
APB0111801 – Tampon leshi 180 mm,Elektrik,,,,,elektrik,active
WB21251 – Furce Kupe me tel te ashper 125 mm,Elektrik,,,,,elektrik,active
"259045 – Punto Metali me maje konike HSS-G Twist / DIN338 4,5 mm",Elektrik,,,,,elektrik,active
DBH1211604C – Punto SDS-Plus me 4 koka 16×310 mm,Elektrik,,,,,elektrik,active
YT-60426 – Punto Diamanti per pllaka porcelan dhe qeramike 14MM,Elektrik,,,,,elektrik,active
YT-47873 – Gomine me ngjitje 150mm,Elektrik,,,,,elektrik,active
"259042 – Punto Metali me maje konike HSS-G Twist / DIN338 4,2 mm",Elektrik,,,,,elektrik,active
"259030E – Punto Metali me maje konike HSS-CO Twist / DIN338 3,0 mm",Elektrik,,,,,elektrik,active
"73114 – Kallama plastik te bardhe per ngjitjen e plastikes dhe PVC, 26 cp",Elektrik,,,,,elektrik,active
3108-L – Set me 5-cop lame sharre vertikale 132 x 110 x 2 mm per dru dhe melamine Clasic Line,Elektrik,,,,,elektrik,active
"B11340G8.20 – Punto Metali te gjata HSS-G 8,2 mm DIN 340 N",Elektrik,,,,,elektrik,active
Punto Druri e sheshte 28 x 150 mm,Elektrik,,,,,elektrik,active
Punto Betoni pa shlica 10 x 200 mm,Elektrik,,,,,elektrik,active
Punto Druri e sheshte 30 x 150 mm,Elektrik,,,,,elektrik,active
SDBIM11PH223 – Set me 10 maja me goditje PH2x50 mm,Elektrik,,,,,elektrik,active
DBH1211801 – Punto SDS-Plus 18×210 mm,Elektrik,,,,,elektrik,active
TSB111555 – Disk Druri 115 mm 40T,Elektrik,,,,,elektrik,active
MCD121155 – Set me 10 disqe preres abraziv 115 mm,Elektrik,,,,,elektrik,active
"AKHS702 – Set me 7 gota druri: 26,32,38,50,56,63 mm",Elektrik,,,,,elektrik,active
DMD081151HT – Disk Diamanti Ultra i holle 115×0.8×22.2mm,Elektrik,,,,,elektrik,active
YT-33011 – Punto freze 35mm,Elektrik,,,,,elektrik,active
"259025E – Punto Metali me maje konike HSS-CO Twist / DIN338 2,5 mm",Elektrik,,,,,elektrik,active
"215075 – Punto Metali HSS-Co / DIN 338 7,5 mm",Elektrik,,,,,elektrik,active
"B09338E7.50 – Punto Metali HSS-CO / DIN 338 N 7,50",Elektrik,,,,,elektrik,active
BHT2024 – Tampon leshi per lucidim 125 mm,Elektrik,,,,,elektrik,active
Punto Betoni pa shlica 8 x 200 mm,Elektrik,,,,,elektrik,active
Punto SDS-Plus 10 x 160 mm,Elektrik,,,,,elektrik,active
Punto SDS-Plus 8 x 210 mm,Elektrik,,,,,elektrik,active
Punto Betoni pa shlica 12 x 150 mm,Elektrik,,,,,elektrik,active
DBH1211205 – Punto SDS-Plus 12 x 450 mm,Elektrik,,,,,elektrik,active
KCL1301 – Mandrino veteshtrenguese 13 mm,Elektrik,,,,,elektrik,active
WB51501 – Furce teli 150mm(6″),Elektrik,,,,,elektrik,active
WB11005 – Furce Kupe Teli Bronzi 100 mm,Elektrik,,,,,elektrik,active
WB21005 – Furce Kupe me tel te ashper 100 mm,Elektrik,,,,,elektrik,active
WB11251 – Furce Teli bronxi 125 mm,Elektrik,,,,,elektrik,active
"AKDB1125 – Komplet me punto metali HSS 12 cp, 2-8 mm",Elektrik,,,,,elektrik,active
DBC0222801 – Dalte SDS-Max e sheshte 18x300x25 mm,Elektrik,,,,,elektrik,active
DBH1211006 – Punto SDS-Plus 10×450 mm,Elektrik,,,,,elektrik,active
Punto Druri e sheshte 26 x 150 mm,Elektrik,,,,,elektrik,active
DBH1211603C – Punto SDS-Plus me 4 koka 16 mm,Elektrik,,,,,elektrik,active
YT-47872 – Gomine me ngjitje 125mm,Elektrik,,,,,elektrik,active
Punto Druri e sheshte 25 x 150 mm,Elektrik,,,,,elektrik,active
"RSB922EF – Set me 5 lama sharre horizontale per metal 150xx19x1.2mm, 18TPI",Elektrik,,,,,elektrik,active
DBT01130801 – Punto Cobalti HSS-CO 8.0mm 5% Cobalt,Elektrik,,,,,elektrik,active
YT-60425 – Punto Diamanti per pllaka porcelan dhe qeramike 12MM,Elektrik,,,,,elektrik,active
YT-34686 – Lame prerese per makineri multifunksionale 20mm,Elektrik,,,,,elektrik,active
"259020E – Punto Metali me maje konike HSS-CO Twist / DIN338 2,0 mm",Elektrik,,,,,elektrik,active
"259015E – Punto Metali me maje konike HSS-CO Twist / DIN338 1,5 mm",Elektrik,,,,,elektrik,active
WMA9401 – Set me 4 aksesore per makineri multifunksionale,Elektrik,,,,,elektrik,active
"259040 – Punto Metali me maje konike HSS-G Twist / DIN338 4,0 mm",Elektrik,,,,,elektrik,active
70212 – Reduktor ajri per ajerngoheset 60 mm,Elektrik,,,,,elektrik,active
214095B – Punto Metali HSS-G 9.5,Elektrik,,,,,elektrik,active
"215070 – Punto Metali HSS-Co / DIN 338 7,0 mm",Elektrik,,,,,elektrik,active
3109 – Set me 5-cop lame sharre vertikale 85 x 60 x 2 mm per dru dhe melamine Classic Line,Elektrik,,,,,elektrik,active
3106 – Set me 5-cop lame sharre vertikale 100 x 75 x 3 mm per dru dhe melamine Classic Line,Elektrik,,,,,elektrik,active
"B09338E7.00 – Punto Metali HSS-CO / DIN 338 N 7,00",Elektrik,,,,,elektrik,active
BHT2015 – Tampon zmerilimi + sfungjer per gure fleksibel M14 150 mm,Elektrik,,,,,elektrik,active
"BHT2030 – Gomine me ngjitje per gure fleksibel M14, 180 mm",Elektrik,,,,,elektrik,active
Punto SDS-Plus 10 x 110 mm,Elektrik,,,,,elektrik,active
Punto SDS-Plus 4 x 110 mm,Elektrik,,,,,elektrik,active
Punto Druri e sheshte 24 x 150 mm,Elektrik,,,,,elektrik,active
Punto SDS-Plus 8 x 160 mm,Elektrik,,,,,elektrik,active
Punto SDS-Plus 7 x 160 mm,Elektrik,,,,,elektrik,active
AMN1331 – Set me 3 adaptor magnetik 13 mm 1/4,Elektrik,,,,,elektrik,active
DMD011254 – Disk preres Diamanti per hapese kanali WLC15001 125×22.2 mm,Elektrik,,,,,elektrik,active
DMD031252HT – Disk diamanti i holle per pllaka 125×22.2 mm,Elektrik,,,,,elektrik,active
ADCS3201 – Punto Freze 32 mm,Elektrik,,,,,elektrik,active
DBH1210806 – Punto SDS-Plus 8×450 mm,Elektrik,,,,,elektrik,active
KC1301.1 – Mandrino me celes 13 mm me adaptor SDS-Plus,Elektrik,,,,,elektrik,active
DBH1211404C – Punto SDS-Plus me 4 koka 14×310 mm,Elektrik,,,,,elektrik,active
369303 – Disk me leter zmerile Qeramike Convex  SMT 975 Ø 125mm Gr.60,Elektrik,,,,,elektrik,active
"259035 – Punto Metali me maje konike HSS-G Twist / DIN338 3,5 mm",Elektrik,,,,,elektrik,active
214090B – Punto Metali HSS-G 9.0,Elektrik,,,,,elektrik,active
"SDB11PH223 – Komplet me maja kacavide te gjata PH2 x 50 mm, 10 cp",Elektrik,,,,,elektrik,active
DBC0212801 – Dalte SDS-Max me maje 18×300 mm,Elektrik,,,,,elektrik,active
DBH1211603 – Punto SDS-Plus 16×260 mm,Elektrik,,,,,elektrik,active
"AKHS04065 – Leter Zmerile 11.5x500cm, P40",Elektrik,,,,,elektrik,active
YT-60424 – Punto Diamanti per pllaka porcelan dhe qeramike 10MM,Elektrik,,,,,elektrik,active
ABH50608 – Adaptor majash me limitator thellesie 1/4” 60 mm,Elektrik,,,,,elektrik,active
WCBM1041 – Furce e mesme per trapan 4″,Elektrik,,,,,elektrik,active
WCBS1401 – Furce e imet per trapan 4″,Elektrik,,,,,elektrik,active
WCBH1401 – Furce e ashper per trapan 4″,Elektrik,,,,,elektrik,active
"259010E – Punto Metali me maje konike HSS-CO Twist / DIN338 1,0 mm",Elektrik,,,,,elektrik,active
WND4406 – Set me 4 tampone pastrimi,Elektrik,,,,,elektrik,active
PD1151 – Disk zmerilimi per gure 115mm,Elektrik,,,,,elektrik,active
YT-0994 – Set me 5 disje preres per metal  75 x 9.5 x 2 mm,Elektrik,,,,,elektrik,active
337871 – Leter me ngjitje per zmeriluese muri AN 400 Ø 225mm / Gr.80,Elektrik,,,,,elektrik,active
337878 – Leter me ngjitje per zmeriluese muri AN 400 Ø 225mm / Gr.240,Elektrik,,,,,elektrik,active
337872 – Leter me ngjitje per zmeriluese muri AN 400 Ø 225mm / Gr.180,Elektrik,,,,,elektrik,active
337874 – Leter me ngjitje per zmeriluese muri AN 400 Ø 225mm / Gr.150,Elektrik,,,,,elektrik,active
337873 – Leter me ngjitje per zmeriluese muri AN 400 Ø 225mm / Gr.120,Elektrik,,,,,elektrik,active
337875 – Leter me ngjitje per zmeriluese muri AN 400 Ø 225mm / Gr.100,Elektrik,,,,,elektrik,active
"325216 – Gure Axhustimi Supra Inoksi A624T 125×6.0x22,23mm",Elektrik,,3M,,,elektrik,active
3102540 – Maja me goditje PZ2 X 50,Elektrik,,,,,elektrik,active
49910805 – Set me 5 letra shirit per zmeriluese 50×686 mm,Elektrik,Aksesorë Elektrik,,,,elektrik,active
"B11340G7.50 – Punto Metali te gjata HSS-G 7,5 mm DIN 340 N",Elektrik,,,,,elektrik,active
"BHT2029 – Gomine me ngjitje per gure fleksibel M14, 150 mm",Elektrik,,,,,elektrik,active
Punto SDS-Plus 5 x 160 mm,Elektrik,,,,,elektrik,active
Punto SDS-Plus 8 x 110 mm,Elektrik,,,,,elektrik,active
Punto SDS-Plus 6 x 160 mm,Elektrik,,,,,elektrik,active
Punto Druri e sheshte 22 x 150 mm,Elektrik,,,,,elektrik,active
Punto Betoni pa shlica 6 x 200 mm,Elektrik,,,,,elektrik,active
WB11001 – Furce Teli bronxi 100 mm,Elektrik,,,,,elektrik,active
WB21001 – Furce kupe me tel te ashper 100 mm,Elektrik,,,,,elektrik,active
ABH20601 – Set me 2 Adaptor majash me fiksues me magnet 60 mm,Elektrik,,,,,elektrik,active
YT-47860 – Tampon zmerilimi per gure fleksibel M14 75MM,Elektrik,,,,,elektrik,active
Punto Druri e sheshte 20 x 150 mm,Elektrik,,,,,elektrik,active
214085B – Punto Metali HSS-G 8.5,Elektrik,,,,,elektrik,active
Punto Druri e sheshte 19 x 150 mm,Elektrik,,,,,elektrik,active
"B11340G7.00 – Punto Metali te gjata HSS-G 7,0 mm DIN 340 N",Elektrik,,,,,elektrik,active
"AKHS08065 – Leter Zmerile 11.5x500cm, P80",Elektrik,,,,,elektrik,active
"AKHS06065 – Leter Zmerile 11.5x500cm, P60",Elektrik,,,,,elektrik,active
"DMD031252 – Disk Preres Diamanti Turbo 125×22.2mm, lartesia diamantit 10mm",Elektrik,,,,,elektrik,active
DMD081251HT – Disk Diamanti Ultra i holle 125×0.8×22.2mm,Elektrik,,,,,elektrik,active
"Disk Druri 115mm, 40T",Elektrik,,,,,elektrik,active
YT-34689 – Set me 3 trekendesha me ngjitje per makineri multifunskionale,Elektrik,,,,,elektrik,active
73271 – Kallama ngjites 11.2x150MM,Elektrik,,,,,elektrik,active
369301 – Disk me leter zmerile Qeramike Convex  SMT 975 Ø 125mm Gr.40,Elektrik,,,,,elektrik,active
369304 – Disk me leter zmerile Inoxi SMT975 Qeramike CS911 Ø 125mm Gr.80,Elektrik,,,,,elektrik,active
369297 – Disk me leter zmerile Inoxi SMT975 Qeramike CS911 Ø 115mm Gr.80,Elektrik,,,,,elektrik,active
369296 – Disk me leter zmerile Inoxi SMT975 Qeramike CS911 Ø 115mm Gr.60,Elektrik,,,,,elektrik,active
369295 – Disk me leter zmerile Inoxi SMT975 Qeramike CS911 Ø 115mm Gr.40,Elektrik,,,,,elektrik,active
"259030 – Punto Metali me maje konike HSS-G Twist / DIN338 3,0 mm",Elektrik,,,,,elektrik,active
YT-33023 – Punto druri me adaptor dhe shkalle 7-10mm,Elektrik,,,,,elektrik,active
YT-3728 – Punto Qeramike dhe Porcelani Profi 10MM,Elektrik,,,,,elektrik,active
YT-3727 – Punto Qeramike dhe Porcelani Profi 8MM,Elektrik,,,,,elektrik,active
3122-1 – Lame sharre vertikale 1-cop 85 x 60 mm per gips Gr 30,Elektrik,,,,,elektrik,active
6616 – Leter uji e zeze /PS11A/per metal 230X280mm G/1200,Elektrik,,,,,elektrik,active
189003 – Gure Preres per Beton Ø 230×3.0 mm,Elektrik,,,,,elektrik,active
136552 – Gure Preres INOXI Ø 230×2.0 mm,Elektrik,,,,,elektrik,active
"325215 – Gure Axhustimi Supra Inoksi A624T 115×6.0x22,23mm",Elektrik,,3M,,,elektrik,active
"18071/12 – Maje shlice 10 mm, M12x75 mm",Elektrik,,,,,elektrik,active
"B09338E6.50 – Punto Metali HSS-CO / DIN 338 N 6,50",Elektrik,,,,,elektrik,active
Punto SDS-Plus 6 x 110 mm,Elektrik,,,,,elektrik,active
Punto SDS-Plus 5 x 110 mm,Elektrik,,,,,elektrik,active
Punto Druri 16 x 160 mm,Elektrik,,,,,elektrik,active
Punto Druri e sheshte 18 x 150 mm,Elektrik,,,,,elektrik,active
Punto Betoni pa shlica 10 x 120 mm,Elektrik,,,,,elektrik,active
Punto Betoni pa shlica 6 x 150 mm,Elektrik,,,,,elektrik,active
DMD011251 – Disk Diamanti per beton 125 mm x 22.3,Elektrik,,,,,elektrik,active
DMD031152HT – Disk diamanti i holle per pllaka 115×22.2 mm,Elektrik,,,,,elektrik,active
ADCS2501 – Punto Freze 25 mm,Elektrik,,,,,elektrik,active
"AKD5058 – Set me 5 punto druri: 4mm,5mm,6mm,8mm,10mm (paktim plastik)",Elektrik,,,,,elektrik,active
DBH1211602 – Punto SDS-Plus 16×210 mm,Elektrik,,,,,elektrik,active
DBH1211403 – Punto SDS-Plus 14×260 mm,Elektrik,,,,,elektrik,active
"AKSD0071 – Set me 9 maja kacavidash PH1,PH2,PH3,SL4.0,SL5.5,SL6.5,PZ1,PZ2",Elektrik,,,,,elektrik,active
AMN0831 – Set me 3 adaptor magnetik 8 mm 1/4″,Elektrik,,,,,elektrik,active
WB20755 – Furce Kupe me tel te ashper 75 mm,Elektrik,,,,,elektrik,active
DBC0122502 – Dalte SDS-Plus e sheshte 14X250 X 40mm,Elektrik,,,,,elektrik,active
YT-60423 – Punto Diamanti per pllaka porcelan dhe qeramike 8MM,Elektrik,,,,,elektrik,active
Punto Druri e sheshte 17 x 150 mm,Elektrik,,,,,elektrik,active
